id,name,symbol,circulating_supply,price,volume_24h,market_cap,percent_change_1h,percent_change_24h,percent_change_7d,market_cap
2660,Aditus,ADI,234110888.0,0.00016986523551615226,0.0,39767.30112701555,0.21847564,3.63665152,-6.3306097,39767.30112701555
3113,InterCrone,ICR,14793793.40721702,0.0026795229979547203,0.0,39640.309661628926,-0.04699321,-0.00653044,13.95064467,39640.309661628926
8712,keyTango,TANGO,9915029.30877328,0.0040005083914141535,0.0,39665.15795086478,0.0,0.0,-23.16428703,39665.15795086478
5840,Insight Protocol,INX,183285663.4420004,0.00021601980554705153,1864.38837211,39593.33337630326,-0.00138384,4.85623293,-6.48721904,39593.33337630326
9663,ArGo,ARGO,8895833.0,0.004427101522232842,0.0,39382.75581582915,0.0,3.84670285,-7.38056124,39382.75581582915
1165,Evil Coin,EVIL,21020382.785837,0.001860555656357959,0.0,39109.5920909985,0.2093272,2.93126037,-4.84946962,39109.5920909985
3166,Bitcoin Incognito,XBI,13031736.189743,0.0029924029105121252,0.0,38996.205303213144,0.21872436,3.65596271,7.59327796,38996.205303213144
9018,GamyFi Platform,GFX,825000.0,0.048004401232678115,217827.51137913,39603.63101695944,2.12624629,29.73203594,17.08104282,39603.63101695944
9268,2local,2LC,8347283321.117576,4.621645447001211e-06,357.32703407,38578.18395587219,0.6217471,40.84314904,7.65927375,38578.18395587219
8605,WOWswap,WOW,999986.60856738,0.038319699770514914,9790.91629486,38319.18661483742,0.26034946,-8.67185827,-13.01348324,38319.18661483742
4142,Cubiex,CBIX,71852557.0,0.0005294922905504274,0.0,38045.374987835145,0.53029116,4.69969085,-7.31340864,38045.374987835145
9109,Savix,SVX,74572.82925784,0.5104468983803508,28.9855749,38065.469398111905,0.20815653,4.29100487,-9.19963488,38065.469398111905
12463,Timechain Swap Token,TCS,3614528.0,0.01017876735340601,9.97406845,36791.43960437192,0.3146066,3.15078249,-14.4098407,36791.43960437192
9752,AFEN Blockchain Network,AFEN,146865358.66877133,0.0002495055493363839,927.8449126,36643.721993136845,0.63166502,5.1793691,15.03656699,36643.721993136845
72,Deutsche eMark,DEM,53653540.894704,0.000676565693221076,43.35119764,36300.14508919076,0.2093272,-17.6549917,90.30106076,36300.14508919076
3910,pEOS,PEOS,828353668.79,4.281586015043044e-05,0.0,35466.674838008614,0.39263114,5.49156881,-12.62238963,35466.674838008614
1175,Rubies,RBIES,10415251.892126,0.0033828284661053796,0.0,35233.01058234175,0.2093272,2.93126037,-55.74393936,35233.01058234175
2597,UpToken,UP,146540250.16950598,0.00024028356807667187,23.53369287,35211.21417757702,0.05962418,2.49531066,-7.72957473,35211.21417757702
2295,Starbase,STAR,187500000.0,0.00018501696308428027,960.6994771,34690.68057830255,-0.00138384,8.18905775,-77.27119907,34690.68057830255
2064,Maecenas,ART,68879107.3791533,0.0004967141963734962,0.0,34213.23046875988,0.53029116,4.69969085,-7.31340864,34213.23046875988
14303,Samusky,SAMU,547842420.0,6.244423179119247e-05,0.35852542,34209.59905952782,0.49768804,-0.002255,-1.0878541,34209.59905952782
1053,Bolivarcoin,BOLI,18179581.24879985,0.001860555656357959,3.39050304,33824.122722673645,0.2093272,13.22438641,-9.77104878,33824.122722673645
703,Rimbit,RBT,197581050.118245,0.000169141423305269,0.0,33419.14003514965,0.2093272,2.93126037,-4.84946962,33419.14003514965
2448,SparksPay,SPK,12131831.0000909,0.0027400910575453574,2.31616246,33242.321635000626,0.2093272,2.93126037,-3.66008799,33242.321635000626
3867,NeoWorld Cash,NASH,23709948545.63672,1.400128369286445e-06,0.0,33196.97159306786,-0.00138384,0.0017777,0.00672408,33196.97159306786
3650,COVA,COVA,2496011000.0,1.2794178579527662e-05,0.0,31934.41047046542,-17.78208946,-18.23660389,-30.81575977,31934.41047046542
2184,Privatix,PRIX,1125455.30877577,0.029430607655116806,10545.55802865,33122.83362594803,11.06001868,5.97656393,-6.98768379,33122.83362594803
4870,MesChain,MES,874972732.0,3.72742642915905e-05,5921.99701208,32613.964860502983,0.6299654,-41.01103552,-57.3673956,32613.964860502983
7791,Pancake Bunny,BUNNY,510232.0,0.06382690286678341,42645.77277367,32566.528303524636,0.60565305,4.51735202,-11.8937688,32566.528303524636
2175,DecentBet,DBET,188632973.02179232,0.000169141423305269,24.66222932,31905.64953921036,0.2093272,2.93126037,-4.84946962,31905.64953921036
3008,Vivid Coin,VIVID,7697539.172528,0.00414396487097909,0.0,31898.331923941485,0.2093272,2.93126037,-4.84946962,31898.331923941485
4213,Uptrennd,1UP,401460369.4240584,7.932732753017115e-05,0.92653017,31846.778215685787,0.2093272,2.93126037,-4.84946962,31846.778215685787
3242,Beetlecoin,BEET,289976275.73250246,0.00010894057561363958,0.0,31590.182392598286,0.21340261,3.24432183,-5.5150612,31590.182392598286
2249,Eroscoin,ERO,186744000.0,0.000169141423305269,0.0,31586.145953719155,0.2093272,2.93126037,-4.84946962,31586.145953719155
18,Digitalcoin,DGC,40034335.84403641,0.000784194474990345,20242.52017226,31394.70497880128,-0.07494345,-2.59137437,-16.49457912,31394.70497880128
5545,NFX Coin,NFXC,92006000.00444357,0.000338282846610538,0.0,31124.051586752343,0.2093272,2.93126037,-4.84946962,31124.051586752343
3627,Block-Logic,BLTG,22899328.983513,0.001353131386442152,0.0,30985.8007760559,0.2093272,2.93126037,-4.84946962,30985.8007760559
9145,Yellow Road,ROAD,3033586.749,0.010197937693281554,110.21661432,30936.32865346655,0.63166502,1.8072081,-10.7645917,30936.32865346655
3395,SteepCoin,STEEP,181505252.98,0.000169141423305269,0.0,30700.056826420114,0.2093272,2.93126037,-4.84946962,30700.056826420114
2367,Aigang,AIX,29274566.72446256,0.0010480472215589425,8068.77731421,30681.12831791486,4.90987807,7.73106271,25.04358194,30681.12831791486
3976,Bitcoin Confidential,BC,7365901523.0,4.150597450762976e-06,2.98758228,30572.892083934927,3.87496909,-67.29762908,-18.54495015,30572.892083934927
3950,Netrum,NTR,2139819.473842,0.014212941684534972,0.0,30413.129397148656,0.22104218,3.83626215,-17.14401317,30413.129397148656
4272,Taklimakan Network,TAN,45942180.0,0.0006504096321181711,0.08993791,29881.2363925068,49.95526764,50.00151332,0.06057385,29881.2363925068
4264,Ritocoin,RITO,1766316122.7083085,1.69141423305269e-05,2.31909957,29875.722300192745,0.2093272,-36.09912794,-4.84946962,29875.722300192745
1156,Yocoin,YOC,369659254.537605,7.869198075498442e-05,14.35684576,29089.218943975102,0.1355485,0.15563941,-5.71104651,29089.218943975102
1285,GoldBlocks,GB,15563873.357595,0.001860555656357959,0.0,28957.452610312317,0.2093272,2.93126037,-4.84946962,28957.452610312317
3480,StrongHands Masternode,SHMN,4358581.07198262,0.0065965155089054905,0.0,28751.447638155274,0.2093272,2.93126037,-4.84946962,28751.447638155274
1970,ATBCoin,ATB,42038227.378792,0.000676565693221076,0.0,28441.622448317627,0.2093272,2.93126037,-4.84946962,28441.622448317627
14840,ClassicDoge,XDOGE,15170955962.724825,1.8690281053320496e-06,105.29502564,28354.94307908754,0.63166502,2.29310215,-10.75705318,28354.94307908754
2107,LUXCoin,LUX,13489308.62703717,0.0020296970796632274,0.0,27379.210326973323,0.2093272,2.93126037,-4.84946962,27379.210326973323
7594,Smoothy,SMTY,5089772.7524293,0.005303796771026336,46843.11699507,26995.12028959235,0.62954666,-0.4597752,-5.93347026,26995.12028959235
12313,Kawaii Islands,KWT,30000000.0,0.0008991389963675532,352.53169438,26974.169891026595,0.52909167,2.52265802,-17.53509722,26974.169891026595
3468,Fivebalance,FBN,1092481025.7322183,2.4369863961005073e-05,0.0,26623.61397707344,0.22754808,4.34566741,-7.75434636,26623.61397707344
2421,VouchForMe,IPL,245661175.89463627,0.00010825051091537216,0.01430881,26592.947802665483,0.2093272,70.86146165,-14.23050783,26592.947802665483
3858,FNB Protocol,FNB,2410449912.8955007,1.1001008615822067e-05,5.73799618,26517.380259770955,-0.00138384,0.0017777,139.1465141,26517.380259770955
2944,Elysian,ELY,97966210.08061156,0.0002680685035710558,41253.79478843,26261.65533683722,0.22754808,4.34566741,-7.75434636,26261.65533683722
2230,MONK,MONK,12963755.07159385,0.00201056208111577,834.47542402,26064.43437581885,3.24090475,-7.68937138,12.57356874,26064.43437581885
9432,Crypto Kombat,KOMBAT,10107.31174492,2.5742262164567777,0.0,26018.506871674563,0.0,0.0,-6.12625393,26018.506871674563
7698,CorionX,CORX,129910129.43906586,0.00020052957385211057,923.04742929,26050.8228954884,0.80040855,5.03581994,-2.30854049,26050.8228954884
3469,TrueDeck,TDP,30717515.544041,0.0008407603066546749,10673.14968049,25826.067788477656,3.21941519,5.88016252,-3.56136211,25826.067788477656
1830,SkinCoin,SKIN,88183483.0,0.00029243836753206084,10420.81985186,25788.23381181124,-10.90884615,13.83163718,-3.74366577,25788.23381181124
597,Opal,OPAL,15156364.330655,0.0016914142330526898,0.0,25635.69035020197,0.2093272,2.93126037,-4.84946962,25635.69035020197
4542,Scrypta,LYRA,23633964.6746982,0.0010825051091537215,0.0,25583.887509919376,0.2093272,2.93126037,-10.44655964,25583.887509919376
5233,WinCash,WCC,1499784.06661,0.016914142330526898,42.35542485,25367.561167697975,0.2093272,2.93126037,-4.84946962,25367.561167697975
12360,CoinAlpha,ALP,139827636.4766352,0.00017920510130909665,15.69417468,25057.82576060695,0.63166502,6.15214738,-7.35642228,25057.82576060695
11067,Step Hero,HERO,12951109.3929497,0.0019161756825377347,69083.60168289,24816.600880656257,-3.67151907,51.34550243,41.51616199,24816.600880656257
1439,AllSafe,ASAFE,9145370.019402,0.002706262772884304,2.08112811,24749.774427759836,0.2093272,-3.12351965,-23.8795757,24749.774427759836
15128,Niftify,NIFT,11500769.0,0.002131151924221473,15373.48880446,24509.88598437667,1.69004536,-9.1674286,-16.01758054,24509.88598437667
5083,Curio,CUR,1966077.82994619,0.012416445688132084,0.0,24411.698594167454,0.22754808,4.34566741,-10.5629676,24411.698594167454
1968,XPA,XPA,57177751.25186,0.00042647261931758875,0.0,24384.745343070274,0.22754808,4.34566741,-7.75434636,24384.745343070274
1200,NevaCoin,NEVA,5431630.0,0.004482247717589628,0.0,24345.911170291354,0.2093272,2.93126037,-4.84946962,24345.911170291354
2100,JavaScript Token,JS,7991996.0,0.0030445456194948418,0.0,24331.9964128203,0.2093272,2.93126037,-4.84946962,24331.9964128203
3792,ARAW,ARAW,1993576187.5,1.2184931980502537e-05,0.0,24291.59024263707,0.22754808,4.34566741,-7.75434636,24291.59024263707
921,Universal Currency,UNIT,15949109.632831,0.0015222728097474209,0.0,24278.895933739303,0.2093272,2.93126037,-4.84946962,24278.895933739303
1223,BERNcash,BERN,71234300.811892,0.000338282846610538,0.0,24097.342054958186,0.2093272,2.93126037,-4.84946962,24097.342054958186
4069,Blockburn,BURN,1977738957.6,1.2184931980502537e-05,0.0,24098.614673545988,0.22754808,4.34566741,-7.75434636,24098.614673545988
16607,Islander,ISA,545753780.0,4.3958613292904195e-05,142.5259653,23990.57936816071,0.17427244,3.83008239,-10.38431887,23990.57936816071
730,GCN Coin,GCN,172076809999.999,1.3733642216555256e-07,0.20735554,23632.41342306144,0.74419323,5.0582285,-29.31318319,23632.41342306144
14136,Zuki Moba,ZUKI,36819022.19755647,0.0006292498595906411,0.94377787,23168.36454807711,-0.04699321,11.16667008,-6.72470475,23168.36454807711
2489,BitWhite,BTW,36325371.318385,0.0006375374923437331,56335.11904823,23158.786138778138,0.22029617,-20.46556373,-15.60088176,23158.786138778138
389,Startcoin,START,45079785.0,0.0005074242699158069,0.0,22874.576991586542,0.2093272,2.93126037,-4.84946962,22874.576991586542
12172,Moniwar,MOWA,10810810.0439432,0.0021199401131774876,142.15084575,22918.269868097268,0.50445711,2.02430512,-5.35962126,22918.269868097268
2237,EventChain,EVC,31250497.0,0.0007189109868496495,951.56734024,22466.325637812013,0.22754808,-0.70331649,-29.3182654,22466.325637812013
7436,BonFi,BNF,297418335.0,7.500687692605955e-05,59.50698583,22308.42044889855,-0.00138384,15.38666658,-27.17956985,22308.42044889855
12307,Warena,RENA,6862242.42,0.0032528339990282105,8771.12535212,22321.735453349625,-0.33627679,1.43744252,-50.37629151,22321.735453349625
1254,PlatinumBAR,XPTX,2160125.608005,0.01014848539831614,0.0,21922.003191367512,0.2093272,2.93126037,-20.70789135,21922.003191367512
8452,Shield Protocol,SHIELD,244498.7784161,0.08938622480194663,28.27888618,21854.82277130285,-0.04699321,1.15803236,-2.10143652,21854.82277130285
8260,Indexed Finance,NDX,854801.0,0.025357272072099545,943.44377886,21675.421524502763,0.20793476,-12.92995469,-2.86207711,21675.421524502763
1736,Unify,UNIFY,18185084.75,0.0011839899631368828,0.0,21530.95782279359,0.2093272,2.93126037,-21.64073969,21530.95782279359
12501,Qrkita Token,QRT,64780008836.579796,3.285582419161754e-07,0.2749434,21284.005814660966,14.1424201,14.14563222,-5.72355697,21284.005814660966
1511,PureVidz,VIDZ,125279774.5061,0.000169141423305269,0.0,21189.999371324906,0.2093272,2.93126037,-4.84946962,21189.999371324906
2147,ELTCOIN,ELTCOIN,90000000.0,0.0002315137076295482,8990.4228513,20836.233686659336,0.22754808,4.34566741,-7.75434636,20836.233686659336
4466,Ormeus Ecosystem,ECO,2230453136.29,9.296787932355059e-06,29.77487005,20736.049801144363,-0.04699321,-0.08362002,-2.97907227,20736.049801144363
978,Ratecoin,XRA,122449161.79158,0.000169141423305269,0.0,20711.225507965006,0.2093272,2.93126037,-4.84946962,20711.225507965006
1658,Lunyr,LUN,2297853.07853158,0.008964495435179257,0.0,20599.093433208953,0.2093272,2.93126037,-4.84946962,20599.093433208953
56,Zetacoin,ZET,59738356.74899199,0.000338282846610538,0.0,20208.461372884853,0.2093272,2.93126037,-4.84946962,20208.461372884853
1722,More Coin,MORE,2000000.0,0.009979343975010869,0.0,19958.687950021736,0.2093272,2.93126037,-10.89077314,19958.687950021736
4071,Ubricoin,UBN,2337584181.50622,8.529452386351775e-06,0.0,19938.31297524639,0.22754808,4.34566741,-7.75434636,19938.31297524639
15141,DeFi Degen Land,DDL,150000000000.0,1.3290455194100048e-07,0.0,19935.682791150073,0.63166502,4.67294018,-6.70035143,19935.682791150073
3985,Origo,OGO,440516789.14682186,4.5004126155635734e-05,0.0,19825.073152439156,-0.00138384,0.0017777,-54.99697416,19825.073152439156
3770,CustomContractNetwork,CCN,1620841875.50195,1.2184931980502537e-05,0.0,19749.848004141422,0.22754808,4.34566741,-7.75434636,19749.848004141422
3261,EvenCoin,EVN,31247621.497664,0.0006240146609433039,48016.74592217,19498.973934149493,-0.30256604,2.46763782,-7.75015625,19498.973934149493
3646,Herbalist Token,HERB,9499999999.0,2.0714384366854308e-06,2.77269905,19678.665146440155,0.22754808,4.34566741,-7.75434636,19678.665146440155
3894,Crypto Sports Network,CSPN,2737526.16933,0.0071006510156669716,14.32450869,19438.21797466798,-0.00138384,65.11921435,-44.09072906,19438.21797466798
3024,Arionum,ARO,159429300.0,0.00012088423685718101,0.0,19272.489263174568,0.21055142,3.0251041,-5.05039608,19272.489263174568
1846,GeyserCoin,GSR,1713160.30413612,0.011163333938147753,0.0,19124.580564650274,0.2093272,2.93126037,-4.84946962,19124.580564650274
1218,PostCoin,POST,15868232.697179,0.001183989963136883,0.0,18787.82824618045,0.2093272,2.93126037,-4.84946962,18787.82824618045
3907,BitCash,BITC,22198153.441419,0.0008457071165263449,35.36865151,18773.136339151824,0.2093272,2.93126037,25.31000716,18773.136339151824
4156,ImageCoin,IMG,13323458.11853988,0.0013991282775940976,0.0,18641.227008989797,-0.00138384,0.0017777,115.24524152,18641.227008989797
2391,EchoLink,EKO,500000000.0,3.6554795941507605e-05,0.0,18277.397970753802,0.22754808,4.34566741,26.94356005,18277.397970753802
5902,DragonVein,DVC,605026614.0,3.0002750770423825e-05,359.05732125,18152.46270931542,-0.00138384,0.0017777,-24.99495694,18152.46270931542
9905,Rune,RUNE,13516.98418437,1.3408390491415918,0.0,18124.100221032604,1.33e-05,-46.66831161,-0.20380681,18124.100221032604
1747,Onix,ONX,107072780.82355,0.000169141423305269,0.0,18110.44254574836,0.2093272,2.93126037,-4.84946962,18110.44254574836
1514,ICOBID,ICOB,107048455.121437,0.000169141423305269,0.0,18106.328061870066,0.2093272,2.93126037,-4.84946962,18106.328061870066
1044,Global Currency Reserve,GCR,107024221.63874947,0.000169141423305269,0.0,18102.229176116653,0.2093272,2.93126037,-4.84946962,18102.229176116653
3133,Arepacoin,AREPA,17186897.23837551,0.0010461465218682968,0.0005703,17980.012767634376,-1.01281373,3.6530045,-6.58473963,17980.012767634376
1731,GlobalToken,GLT,132763800.0,0.0001353131386442152,0.0,17964.686476332856,0.2093272,2.93126037,26.86737384,17964.686476332856
3200,Nasdacoin,NSD,29267797.30025695,0.0006092465990251267,3167.58613463,17831.30596613833,-1.73769796,-11.57146829,-9.56308467,17831.30596613833
2415,ArbitrageCT,ARCT,104655776.7999999,0.000169141423305269,0.0,17701.62704507053,0.2093272,2.93126037,-4.84946962,17701.62704507053
43,Anoncoin,ANC,2110316.862,0.00828792974195818,2.62204552,17490.15788552566,0.2093272,73.91833649,22.69410496,17490.15788552566
4792,Agora,VOTE,36795045.0752934,0.00047402166963562075,0.0,17441.648700908503,0.53029116,4.69969085,-7.31340864,17441.648700908503
13045,Heron Asia,HERON,17441979.57107702,0.0009922730601553424,134.97069528,17307.20644415956,-0.04699321,-0.50118673,-5.22452809,17307.20644415956
1033,GuccioneCoin,GCC,20285537.0,0.0008457071165263449,0.0,17155.62300345848,0.2093272,2.93126037,-4.84946962,17155.62300345848
2704,Transcodium,TNS,85842615.65395959,0.00019782001393445976,37.26687211,16981.387424836757,0.1861379,-9.5068749,-32.73679379,16981.387424836757
9482,Lympo Market Token,LMT,30677566.0,0.0005531556374044494,497.70118436,16969.468574747065,0.63166502,-0.35801745,-20.30052125,16969.468574747065
1693,Theresa May Coin,MAY,100017999.999999,0.000169141423305269,0.0,16917.186876146225,0.2093272,2.93126037,-4.84946962,16917.186876146225
1136,Adzcoin,ADZ,49827042.760948,0.000338282846610538,0.0,16855.63386335849,0.2093272,2.93126037,-4.84946962,16855.63386335849
3652,ZumCoin,ZUM,988819491.218842,1.69141423305269e-05,0.0,16725.03361367469,0.2093272,2.93126037,-4.84946962,16725.03361367469
2772,Digitex,DGTX,931035715.0,1.776925375343396e-05,69858.35859977,16543.80987334482,-0.00439888,19.52675691,-2.06167437,16543.80987334482
1998,Ormeus Coin,ORMEUS,35904998.0,0.0004524194467678786,2253.4078057,16244.119331361788,-0.04699321,3.36687515,-9.5147035,16244.119331361788
764,PayCoin,XPY,11995342.4784,0.001353131386442152,0.0,16231.27439864583,0.2093272,2.93126037,-4.84946962,16231.27439864583
3247,Fire Lotto,FLOT,27481716.734501,0.0005819814862205886,0.0,15993.850349038114,0.2169562,3.51883536,-23.26245088,15993.850349038114
3708,Exosis,EXO,516268.10087038,0.030974043994510897,0.0,15990.91086932174,0.2195873,3.72301695,-6.50743487,15990.91086932174
7262,extraDNA,XDNA,1190020231.0,1.3301219508221228e-05,92.97616381,15828.720311755133,-0.00138384,0.0017777,0.00672408,15828.720311755133
